id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
15358693,!!CÉNTRICO Y MUY CERCA!!,98012126,Liberación,Ciutat Vella,el Barri Gòtic,41.382013087220635,2.178154190525584,Entire home/apt,160,1,1,2016-10-25,0.18,3,172
13705691,looking to port vell+wifi+Ac+parking in gotic,9244329,Jo,Ciutat Vella,el Barri Gòtic,41.38005738936975,2.179026011536981,Entire home/apt,120,30,3,2016-10-10,0.43,1,345
15599467,Nice room in a nice place!,68381159,Rodrigo,Ciutat Vella,el Barri Gòtic,41.387622200371275,2.1730267557333516,Private room,40,2,12,2017-03-04,2.18,2,157
9577076,Amazing loft / Center of Barcelona,11532516,Vivien,Ciutat Vella,el Barri Gòtic,41.38328681601511,2.179304369627541,Entire home/apt,95,4,26,2017-03-19,1.94,1,203
12519429,Rooms with terrace - Plaza Catalunya,52569062,Manuela,Ciutat Vella,el Barri Gòtic,41.38646722661019,2.1721174049427314,Private room,110,2,17,2017-03-15,1.55,4,199
11146420,Luxury flat near Las Ramblas,9459607,D-M,Ciutat Vella,el Barri Gòtic,41.3858855887012,2.1722783006398676,Entire home/apt,350,4,0,,,5,0
9970414,Sweet double room in Gothic center!,45472359,Juan Facundo,Ciutat Vella,el Barri Gòtic,41.38138933170022,2.17682162761756,Private room,33,2,35,2017-01-05,2.27,2,265
10053384,SUNNY APT W BALCONY! WIFI!,49874728,Agostina,Ciutat Vella,el Barri Gòtic,41.38410142927225,2.172633167089885,Entire home/apt,80,32,7,2017-03-21,0.45,7,184
2106160,LUXURY !! 4 BEDROOM ♥ Luxury • Heart • Gotico • 5★,4959266,John,Ciutat Vella,el Barri Gòtic,41.380486119082974,2.174830522761144,Entire home/apt,299,3,47,2017-03-04,1.24,8,290
17376074,private room in gothic area 40m2,14169582,Adriana,Ciutat Vella,el Barri Gòtic,41.38287590449321,2.1772595849286747,Private room,40,3,2,2017-04-02,1.67,2,129
3868968,FANTASTIC IN THE HEART OF THE CITY,7543951,Karolina,Ciutat Vella,el Barri Gòtic,41.37953438772305,2.1802501607373967,Private room,27,1,28,2017-04-01,1.11,4,345
133420,Barcelona city center,655334,Diego,Ciutat Vella,el Barri Gòtic,41.38015605410478,2.1752227669718596,Entire home/apt,99,2,44,2016-07-27,0.65,1,0
10802909,Great Tripple Room in the heart of Barcelona! (r2),55390614,Flo,Ciutat Vella,el Barri Gòtic,41.38049100758558,2.1777760674116746,Private room,45,1,51,2017-03-17,4.03,5,240
17307088,WONDERFUL GOTHIC APARTAMENT BCN .,115706756,Elsa,Ciutat Vella,el Barri Gòtic,41.38031869854451,2.178955019591374,Entire home/apt,290,3,1,2017-02-23,0.67,2,312
267816,Luxury Yacht Barcelona Port Olimpic,1404293,Sergio,Ciutat Vella,el Barri Gòtic,41.379003537416516,2.1832685507794873,Entire home/apt,900,2,9,2017-04-02,0.15,2,307
11543638,Budy Apartments - Carrer del Pi 2.2,4021283,Cristina Y Onix,Ciutat Vella,el Barri Gòtic,41.38352495813251,2.1749245834801316,Entire home/apt,118,32,2,2016-08-19,0.25,9,284
14820499,habitación amplia en galeria de arte,92648581,Azi,Ciutat Vella,el Barri Gòtic,41.381019206998744,2.177982783676038,Private room,30,1,7,2017-03-02,1.11,1,25
17376495,private room in gothic area 30m2,14169582,Adriana,Ciutat Vella,el Barri Gòtic,41.38374801116088,2.1748742361203526,Private room,40,2,1,2017-03-03,0.81,2,92
14551649,Wonderful place to enjoy BCN,34638184,Sabine Et Francesc,Ciutat Vella,el Barri Gòtic,41.38273837654787,2.1775967849307087,Entire home/apt,210,2,12,2017-03-03,1.71,1,277
7867008,"Modern, central & lovely apart!",9399227,Vicenzo,Ciutat Vella,el Barri Gòtic,41.38189962441405,2.1799500273002836,Entire home/apt,161,4,60,2017-04-02,3.49,2,23
11281727,CENTRAL LARGE ROOM IN GOTHIC AREA,58926648,Frank,Ciutat Vella,el Barri Gòtic,41.37958774337028,2.176082474907694,Private room,75,2,39,2017-03-17,2.81,2,45
1316776,HUGE SUNNY ROOM. BALCONY. GOTHIC QUARTER/RAMBLAS,1320937,Pedro,Ciutat Vella,el Barri Gòtic,41.385811001230486,2.1736217451079924,Private room,45,2,0,,,1,45
8005097,Banys Nous Ferran Ciutat Vella,1725307,Barcelona,Ciutat Vella,el Barri Gòtic,41.38199548399654,2.1750581582756334,Entire home/apt,120,31,1,2015-10-05,0.05,7,0
9709056,apartment plaza catalunya/rambla,34355348,Gianluca,Ciutat Vella,el Barri Gòtic,41.385693950798796,2.174651079704484,Entire home/apt,85,2,34,2017-03-30,2.20,1,228
13903429,Luxury 3-bedroom apartment in Barcelona center,10693680,Ramón,Ciutat Vella,el Barri Gòtic,41.38624972231016,2.174246292309692,Entire home/apt,145,3,4,2016-10-25,0.52,26,279
9905876,VERY COOL LOFT in Borne! WIFI,49874728,Agostina,Ciutat Vella,el Barri Gòtic,41.385669000950614,2.172751062418595,Entire home/apt,40,60,4,2016-09-02,0.26,7,91
6953154,Barcelona's Best Apartment A,7866871,Dorel,Ciutat Vella,el Barri Gòtic,41.38195271659512,2.1751230230804737,Entire home/apt,60,32,1,2015-10-31,0.06,1,302
7080980,Charming Gotico,10693680,Ramón,Ciutat Vella,el Barri Gòtic,41.384356236305706,2.177180002351508,Entire home/apt,47,32,2,2015-08-13,0.10,26,322
5646031,Double room (Ghotic quarter),29117989,Maria,Ciutat Vella,el Barri Gòtic,41.38137218713608,2.1768271723743733,Private room,55,1,136,2017-03-27,5.68,3,153
14883115,"Charming, light filled retreat in vibrant Gothic!",93326624,Anita,Ciutat Vella,el Barri Gòtic,41.378869197252484,2.1776703925901337,Private room,52,2,26,2017-03-25,3.64,1,0
15800641,The Paseo Colon Apartment,102232639,Manuel,Ciutat Vella,el Barri Gòtic,41.38085669772363,2.1809286304113606,Entire home/apt,170,3,1,2016-12-26,0.29,1,111
16656273,Private Individual Bedroom next to Las Ramblas!,29685639,Adam,Ciutat Vella,el Barri Gòtic,41.381743487041255,2.175702521955188,Private room,20,1,8,2017-03-23,2.79,1,157
9906438,"MODERN STUDIO, Gothic area! WIFI",49874728,Agostina,Ciutat Vella,el Barri Gòtic,41.38590262320297,2.174327093811509,Entire home/apt,90,30,8,2017-04-03,0.66,7,50
12980088,El Gotic Central Barcelona,71450583,Shawn,Ciutat Vella,el Barri Gòtic,41.380815823826175,2.177066329939894,Private room,41,2,0,,,1,0
9793079,DESIGN STUDIO in Borne! WIFI,49874728,Agostina,Ciutat Vella,el Barri Gòtic,41.3849898707773,2.1742405202529427,Entire home/apt,80,60,2,2016-09-18,0.18,7,0
17435253,Apartamento en las Ramblas,117874909,Emma,Ciutat Vella,el Barri Gòtic,41.383039297556486,2.1723698850392226,Entire home/apt,60,5,0,,,1,15
8934487,Double room in the heart of Bcn,4172638,Luca,Ciutat Vella,el Barri Gòtic,41.38407274274419,2.1739024938117133,Private room,45,2,0,,,1,188
15764690,Cosy privet room with own bathroom!,35027504,Santiago,Ciutat Vella,el Barri Gòtic,41.38319952158288,2.1794703544941187,Private room,35,1,1,2016-12-06,0.24,2,250
10240627,apartament in the center of Barcelo,29116471,Marcin,Ciutat Vella,el Barri Gòtic,41.379496227405355,2.177932628961063,Entire home/apt,100,1,36,2017-03-18,2.63,1,312
14312366,"Cozy apartment at Gotico, city centre of Barcelona",87264987,Demetris,Ciutat Vella,el Barri Gòtic,41.381987023373114,2.1773410846237673,Private room,43,1,0,,,1,126
9725080,LOVELY APT IN BCN best area! WIFI,49874728,Agostina,Ciutat Vella,el Barri Gòtic,41.384554554952786,2.172880951878039,Entire home/apt,60,30,8,2017-02-01,0.56,7,80
6721295,nice apartment in the heart of barcelona,14717181,Ignacio,Ciutat Vella,el Barri Gòtic,41.38193574594913,2.178993539766011,Entire home/apt,62,30,6,2017-04-03,0.29,2,188
17401414,Nice and Cosy Single room in the Gotic Area,117639345,Simone,Ciutat Vella,el Barri Gòtic,41.38138144438601,2.179594644124807,Private room,25,2,0,,,1,351
9147631,Spacious room near Rambla,29639223,Yvonne,Ciutat Vella,el Barri Gòtic,41.38385876580653,2.1768979491476355,Private room,36,1,1,2016-06-22,0.10,1,0
16249380,Shinny Room to Discover Barcelona,36607755,Borja,Ciutat Vella,el Barri Gòtic,41.38011137982149,2.1766847733820702,Private room,52,32,0,,,20,311
16903002,Chambre priv.magn❤+sdd spacieuse!!,82404684,Kathy,Ciutat Vella,el Barri Gòtic,41.38076757863571,2.1780390901375246,Private room,130,1,0,,,2,361
15243736,cozy loft looking port vell wifi ac,96925856,Josie,Ciutat Vella,el Barri Gòtic,41.37985916253523,2.1801739145727,Entire home/apt,130,31,2,2017-03-03,0.63,2,328
14139882,beach_familiar_room_bairrogotic,20225857,Carlos,Ciutat Vella,el Barri Gòtic,41.38064108135169,2.180881687555629,Private room,66,2,3,2016-08-15,0.36,6,348
13485513,Habitación en el gòtico,52033246,Fer,Ciutat Vella,el Barri Gòtic,41.38056830498854,2.178286928565185,Private room,45,15,0,,,1,83
8516038,Excelent bedroom in heart of Gothic,12116844,Ramiro,Ciutat Vella,el Barri Gòtic,41.381473882445455,2.1769977324947654,Shared room,50,1,0,,,1,0
500501,Penthouse with terrace in Born,272506,Matt,Ciutat Vella,el Barri Gòtic,41.38403768161922,2.177898361366728,Entire home/apt,140,5,5,2016-02-26,0.09,1,0
14723839,Room in City Center,8200781,Nicole,Ciutat Vella,el Barri Gòtic,41.3867762104251,2.1746526004618314,Private room,35,1,4,2017-03-18,2.14,3,345
6815737,APARTMENT COLOM 1,35689823,Carles,Ciutat Vella,el Barri Gòtic,41.37951199072794,2.175721178389462,Entire home/apt,110,2,85,2017-03-25,3.92,2,259
1507069,Double bed room in Gothic district,8003291,Blanca,Ciutat Vella,el Barri Gòtic,41.37796024133276,2.178950538160253,Private room,20,3,19,2016-09-22,0.43,1,346
11206239,New Large Private Bedroom with Balcony Gothic Town,36519891,Carla & Prim Rose,Ciutat Vella,el Barri Gòtic,41.38176922294531,2.17899887982268,Private room,28,1,62,2017-03-27,4.58,3,187
4586762,LOVELY AND CENTRAL ROOM,23621055,Tony,Ciutat Vella,el Barri Gòtic,41.37934647904831,2.176280034471937,Private room,80,2,108,2017-03-10,3.78,2,152
13904425,Luxury flat with 3 bedrooms in Barcelona center,3376710,Maria StayBarcelona,Ciutat Vella,el Barri Gòtic,41.38522395267654,2.1737692138195106,Entire home/apt,145,3,1,2016-08-29,0.13,23,277
5766264,Six bedroom Penthouse Central Barcelona,15296975,Heroica,Ciutat Vella,el Barri Gòtic,41.377364906231065,2.179673152471156,Private room,140,1,22,2017-01-01,0.95,1,364
13171835,"Charming flat in the heart of Gothic, Barcelona!",9459607,D-M,Ciutat Vella,el Barri Gòtic,41.38608301051868,2.17239984732554,Entire home/apt,350,2,2,2016-08-11,0.22,5,0
4324424,Great Open Duplex with Terrace,7549805,Eugene,Ciutat Vella,el Barri Gòtic,41.37930959462047,2.178810610894053,Entire home/apt,115,5,0,,,1,0
15215111,Central BORN next to MARINA and GOTICO. Elevator!,32122094,Yosune,Ciutat Vella,el Barri Gòtic,41.380693514055785,2.1810037629887464,Entire home/apt,115,3,21,2017-04-04,3.37,1,45
9941551,Soul of Barcelona,6337926,Zarin,Ciutat Vella,el Barri Gòtic,41.38164727334619,2.17799745691536,Entire home/apt,49,1,10,2016-10-11,0.65,1,346
7731948,Most centric loft in Barcelona,3479346,Ewa & Pau,Ciutat Vella,el Barri Gòtic,41.38837393928799,2.1729882593844714,Entire home/apt,89,2,115,2017-03-27,5.74,11,166
1309471,colourful room in the centre,7017103,Brian,Ciutat Vella,el Barri Gòtic,41.385074880642655,2.1726427828999046,Private room,70,1,3,2016-11-23,0.08,2,357
9905675,SUPER SUNNY APT Born best! WIFI,49874728,Agostina,Ciutat Vella,el Barri Gòtic,41.3847830881261,2.173010827074508,Entire home/apt,90,90,10,2017-03-18,0.64,7,95
11729512,Piso 3 habitaciones junto Ramblas,62227631,Barbara,Ciutat Vella,el Barri Gòtic,41.37859796195714,2.175667199046232,Entire home/apt,140,1,46,2017-03-24,3.92,2,267
11512250,Cozy private Room!,35027504,Santiago,Ciutat Vella,el Barri Gòtic,41.38193270991433,2.1810282557834353,Private room,30,1,48,2017-04-04,3.64,2,321
16185953,"Cozy Apartment, in the heart of barcelona",105670390,Il Rifugio,Ciutat Vella,el Barri Gòtic,41.37724618645559,2.178695513511375,Entire home/apt,170,2,1,2017-01-03,0.31,1,116
10782494,"Ramblas, calm and comfort .",9466729,Cristina,Ciutat Vella,el Barri Gòtic,41.38360475347876,2.172250501864616,Entire home/apt,140,2,59,2017-03-29,4.24,3,50
10354241,Luxury flat 140m2 at ramblas,23451615,Albert,Ciutat Vella,el Barri Gòtic,41.38110933568392,2.17430199515273,Entire home/apt,300,4,14,2017-04-07,0.95,2,103
5176785,CENTRAL LOFT IN THE HEART OF BCN,11035932,Davide,Ciutat Vella,el Barri Gòtic,41.380121461372916,2.1765192846905723,Entire home/apt,71,2,44,2017-04-04,1.80,1,288
5176644,Private Bathroom&quiet room in the best location!!,17107294,Samuel Y Esmeralda,Ciutat Vella,el Barri Gòtic,41.38234624148407,2.175286288437993,Private room,9,1,201,2017-04-03,7.58,5,119
17563055,Habitación doble en BCN 4,118941020,Olí,Ciutat Vella,el Barri Gòtic,41.38581173282162,2.173181845690203,Private room,35,3,0,,,5,77
2029507,"MODERN - CATHEDRAL, 5 PAX / 2 BATHS",6361457,Ramon,Ciutat Vella,el Barri Gòtic,41.38396069672206,2.174242459126786,Entire home/apt,94,3,85,2017-03-28,2.12,1,168
13191689,COMFORT ROOM 1 Min from LA RAMBLA!!,41269682,Maggie & Riky,Ciutat Vella,el Barri Gòtic,41.380432933666754,2.181701732108783,Private room,49,2,46,2017-04-03,4.39,2,123
17299186,GREAT CENTRAL ROOM IN BARRIO GÓTICO...,116039097,Job,Ciutat Vella,el Barri Gòtic,41.380708202050435,2.180635744250832,Private room,33,2,2,2017-03-19,2,4,123
16905962,"STA Anna V, Friendly Rentals",102947901,Claudia,Ciutat Vella,el Barri Gòtic,41.386508392617635,2.1726658157594745,Entire home/apt,78,1,0,,,106,261
15356876,Barcelona center,96850178,Elios,Ciutat Vella,el Barri Gòtic,41.38523317832832,2.1741023267154462,Entire home/apt,105,3,2,2017-03-01,0.38,1,339
16905909,"PTF Barri Gotic, Friendly Rentals",102947901,Claudia,Ciutat Vella,el Barri Gòtic,41.382444230704664,2.1736673481930233,Entire home/apt,70,1,1,2017-03-13,1,106,264
11728510,Comfort in City Center-Ramblas 32,39328627,Sara,Ciutat Vella,el Barri Gòtic,41.378804921486655,2.1796215343560448,Entire home/apt,340,3,8,2017-03-10,0.71,37,214
2356828,BCN Center APT in Gotic,12035406,Kevin,Ciutat Vella,el Barri Gòtic,41.3826336413419,2.1750275996216692,Entire home/apt,250,2,9,2016-08-02,0.66,2,138
16372883,Suite Barcelona centro,73077305,Daniel,Ciutat Vella,el Barri Gòtic,41.37920728278157,2.1782911342596276,Private room,60,5,2,2017-03-03,0.65,1,346
6747678,Spacious room  in great location,16077423,Damian,Ciutat Vella,el Barri Gòtic,41.381679733237696,2.1809247932856333,Private room,30,1,24,2017-03-22,1.10,3,358
2684459,Amazing loft in the Gothic Quarter!,2059864,Joice,Ciutat Vella,el Barri Gòtic,41.382431170790106,2.1750073034459225,Entire home/apt,100,3,16,2017-03-23,1.11,1,0
5176854,Sunny & Big Room - Best Location Downtown!!,17107294,Samuel Y Esmeralda,Ciutat Vella,el Barri Gòtic,41.381816301787644,2.175044083438438,Private room,9,1,203,2017-03-27,7.66,5,77
11566581,Awesome double room in gotico area,12647360,Adam,Ciutat Vella,el Barri Gòtic,41.3830389902968,2.175501675532272,Private room,30,3,6,2016-12-04,0.54,1,0
15447514,Double room in the city centre,52394596,Paula,Ciutat Vella,el Barri Gòtic,41.38050953637539,2.181024117693293,Private room,36,2,2,2016-10-31,0.33,1,80
13627946,Beautiful Loft with Private Rooftop Gothic Quarter,78993068,Mia,Ciutat Vella,el Barri Gòtic,41.38067828790317,2.176092235754257,Entire home/apt,80,2,45,2017-04-02,4.98,1,280
16575806,ROOM FOR 5 PERSON.( PRIVAD BATHROOM),10049157,Asik,Ciutat Vella,el Barri Gòtic,41.38128685012491,2.1787407147603024,Private room,250,2,0,,,10,66
1502416,Nice room w. bath in attic - Rambla,8027379,Eduard,Ciutat Vella,el Barri Gòtic,41.3824327277008,2.1722903956500876,Private room,61,4,127,2017-04-07,3.52,1,122
11267279,Studio & terrace v close to RAMBLAS & Placa Reial,58823630,Caroli,Ciutat Vella,el Barri Gòtic,41.381015726612524,2.1755852816822454,Entire home/apt,69,3,28,2017-03-30,2.07,2,288
754895,DOUBLE NICE ROOM  IN THE CENTER ,3972466,Andres,Ciutat Vella,el Barri Gòtic,41.38099401503787,2.179550746462178,Private room,30,3,11,2015-08-17,0.24,1,98
11267186,Little apartment but very comfort !,58824010,Adriano,Ciutat Vella,el Barri Gòtic,41.38257362548658,2.174678648671907,Private room,90,1,0,,,1,364
14151621,Cosy Private Room Central BCN,39518968,Nguyen,Ciutat Vella,el Barri Gòtic,41.38190096274667,2.173970960877962,Private room,39,1,6,2016-09-06,0.73,2,29
16377991,50m2 Studio in a sXVIII palace in Gothic quarter,10015871,Alba,Ciutat Vella,el Barri Gòtic,41.38028622301326,2.178256168259592,Private room,65,4,1,2017-01-01,0.31,1,0
16182785,Cozy 2BR apartment near Port Vell,105668143,Mona,Ciutat Vella,el Barri Gòtic,41.380486567169974,2.179874060883693,Entire home/apt,99,4,3,2017-03-13,0.85,1,281
11686467,private apartament on gotic quarter,14717181,Ignacio,Ciutat Vella,el Barri Gòtic,41.38149151267725,2.1808456056642656,Entire home/apt,50,2,64,2017-04-07,5.15,2,269
519566,Comfy double room Barcelona Center,1206797,Juan Miguel,Ciutat Vella,el Barri Gòtic,41.381103569489746,2.1789093371064108,Private room,40,2,29,2016-09-09,0.50,2,272
9316013,Loft  Design 1 minute des Ramblas,48353729,Marina Et Marc,Ciutat Vella,el Barri Gòtic,41.38310642758618,2.1727506719660017,Entire home/apt,82,3,21,2017-03-12,1.51,1,255
17229820,GREAT CENTRAL ROOM IN BARRIO GÓTICO.,116039097,Job,Ciutat Vella,el Barri Gòtic,41.3822412895075,2.179637743493828,Private room,40,2,0,,,4,182
845760,Twin Room w Breakfast near Ramblas,3541314,Yih,Ciutat Vella,el Barri Gòtic,41.38337883041484,2.176465142925845,Private room,48,2,25,2016-05-09,0.53,2,42
15001495,Double-bed room in a flatshare Barcelona center,4094098,Dorian,Ciutat Vella,el Barri Gòtic,41.381842707570655,2.17628450251354,Private room,35,1,3,2016-12-29,0.48,1,11
7722810,"Room+ bathroom, typical Gotico!!",5484216,Vanina,Ciutat Vella,el Barri Gòtic,41.37889990402044,2.176868240472998,Private room,40,3,27,2016-10-24,1.42,1,0
7726972,"Huge Doble Room - Barcelona, Gotico",16127450,Valerio,Ciutat Vella,el Barri Gòtic,41.38021370960317,2.1762761219769207,Private room,42,1,0,,,2,0
15656695,Cosy room in City Centre,21758213,Hannah,Ciutat Vella,el Barri Gòtic,41.3795813235462,2.1788434692024294,Private room,35,1,2,2016-11-13,0.39,4,34
5891737,GREAT DOUBLE ROOM IN GOTHIC,30591643,Fernando,Ciutat Vella,el Barri Gòtic,41.38126884791709,2.175149557231386,Private room,85,2,92,2017-03-21,3.78,2,137
2878250,Cosy Double Room - Center Barcelona,14664002,Robert Luiz & Maris,Ciutat Vella,el Barri Gòtic,41.3787981909373,2.178048226550779,Private room,22,5,43,2017-04-06,1.21,4,344
17427243,Exterior Single Room in Gotic Town (Center),117887703,Andy,Ciutat Vella,el Barri Gòtic,41.38315592066358,2.178489499669394,Private room,35,5,0,,,1,344
322268,AMAZING LOCATION & SPACIOUS APART,1650460,Maria,Ciutat Vella,el Barri Gòtic,41.37949279059449,2.1772520564985114,Entire home/apt,60,31,87,2017-03-05,1.40,1,364
14478104,lovely apartement for couples,47865709,Cristina,Ciutat Vella,el Barri Gòtic,41.382210454181426,2.1736373095594805,Entire home/apt,72,3,3,2017-01-03,0.39,1,38
16968372,Amazing Atic in the Gothic center!,33645037,Deb & Carlos,Ciutat Vella,el Barri Gòtic,41.37847191859343,2.177921580753648,Private room,72,2,0,,,2,23
3467771,Beautiful large room with a balcony near the beach,16988869,Nina,Ciutat Vella,el Barri Gòtic,41.379881031149274,2.1797483617968267,Private room,50,5,22,2017-01-05,0.67,3,155
15852800,Apartament in the center,102717431,Carlos,Ciutat Vella,el Barri Gòtic,41.378668693063936,2.1776117977052585,Entire home/apt,100,1,11,2017-03-15,2.24,1,296
8709345,Habitacion con mucha luz!En el centro de Barcelona,38498890,Carolina,Ciutat Vella,el Barri Gòtic,41.381438713872015,2.1735150164743553,Private room,35,2,10,2017-04-04,0.55,3,338
1041427,Sunny & Quiet appartment in Gotic,4801917,Maria,Ciutat Vella,el Barri Gòtic,41.38692492811823,2.17240818642682,Entire home/apt,75,2,141,2017-03-27,3.98,1,279
16376676,"ESTUDIO,  tranquilo, ordenado.",101959180,Jordi,Ciutat Vella,el Barri Gòtic,41.378774066404596,2.1775660173927354,Private room,50,1,1,2016-12-31,0.30,1,86
15655739,Attic/ Penthouse in Gotic.,3437844,Miriam,Ciutat Vella,el Barri Gòtic,41.379426036528194,2.1779945556209714,Entire home/apt,90,4,3,2017-01-15,0.56,1,12
17490765,"Cool room in gothic, next to rambla",118503123,Samuel,Ciutat Vella,el Barri Gòtic,41.378329399980295,2.1761975904193727,Private room,55,1,0,,,1,361
14213353,In the heart of Barcelona,84105851,Heba,Ciutat Vella,el Barri Gòtic,41.38387072318338,2.1771695705237994,Entire home/apt,100,1,7,2017-01-23,1.00,1,316
15982594,Nice & comfortable Pl. Catalunya flat,92723920,Matias,Ciutat Vella,el Barri Gòtic,41.38680791632724,2.1732237051891894,Entire home/apt,75,1,3,2017-03-20,0.87,1,22
9747935,Brand new apartment in Gotico,50285203,Dili,Ciutat Vella,el Barri Gòtic,41.38268963666665,2.1792888107901347,Entire home/apt,114,2,1,2016-09-20,0.15,1,234
8840677,Centric apartment Barcelona G31,42126340,Gerard,Ciutat Vella,el Barri Gòtic,41.387257251999024,2.1731594799900766,Entire home/apt,200,3,49,2017-04-03,2.79,8,51
11331000,Luxury One Bedroom Apartment close to Las Ramblas,10693680,Ramón,Ciutat Vella,el Barri Gòtic,41.38679976661232,2.1735351333753115,Entire home/apt,150,32,3,2016-08-06,0.28,26,252
12969333,Apartamento muy cerca de Ramblas,1894706,Hobi,Ciutat Vella,el Barri Gòtic,41.38172271473348,2.1742296190833605,Private room,45,3,16,2017-02-22,2.11,1,204
15705325,Comfortable Double Room. La Rambla street,9078005,Tanya,Ciutat Vella,el Barri Gòtic,41.381195665249734,2.1752724740619467,Private room,73,2,2,2017-02-26,0.38,8,88
6584891,Habitación privada con balcón B&B,7296607,Anna,Ciutat Vella,el Barri Gòtic,41.38002837474936,2.1776037173003826,Private room,65,2,32,2017-03-04,1.42,1,28
11328730,LIKE LIVING @ HEART OF BARCELONA,1824328,Umberto,Ciutat Vella,el Barri Gòtic,41.383953815953774,2.1784209644986436,Private room,85,2,18,2017-03-05,1.44,1,296
6544384,Cozy/clean at the VERY center.,880785,Mod,Ciutat Vella,el Barri Gòtic,41.3866702176379,2.1743001794034913,Private room,65,1,144,2017-04-01,6.35,3,77
13492835,"Bright Double room with balcony, BCN City Center",77336486,Liv,Ciutat Vella,el Barri Gòtic,41.38192324261768,2.179410564153421,Private room,58,3,30,2017-03-03,3.13,1,75
9528070,Comfortable Double Room in Gotico,20771029,Taha,Ciutat Vella,el Barri Gòtic,41.38331383845099,2.178092108184295,Private room,21,1,0,,,2,0
14410076,PRIVATE TOILET-CENTRALISED_HUGE TERRACE,88628010,Maria,Ciutat Vella,el Barri Gòtic,41.38290677680075,2.1724063328313648,Private room,45,1,29,2017-03-31,3.72,1,294
3333087,Very big room & interior balcony,16827262,Mercè,Ciutat Vella,el Barri Gòtic,41.38337800205566,2.1783508479289324,Private room,22,5,4,2016-10-24,0.19,1,168
13294529,apartment near the ramblas,49805355,Hame,Ciutat Vella,el Barri Gòtic,41.379628953679834,2.174979140476839,Entire home/apt,49,32,13,2016-10-22,1.34,2,325
9689898,"INTIMATE BIG SUITE PRIVATE BATH, MOST CENTRIC AREA",11195576,Sergio,Ciutat Vella,el Barri Gòtic,41.38310019655225,2.173249661616229,Private room,50,1,34,2017-04-02,2.21,1,282
14736188,Luminous and comfy flat in the heart of Bcn!,56820880,Jonathan,Ciutat Vella,el Barri Gòtic,41.3863494292438,2.173731596085824,Private room,32,1,17,2017-03-21,2.38,1,17
13425463,In the heart of the Gothic.!!!,59499204,Lilu & Emiliano !,Ciutat Vella,el Barri Gòtic,41.38369710279662,2.1778530039670683,Private room,40,20,4,2016-08-07,0.40,1,364
457166,Lovely room in the Barcelona center,2272795,Rosa,Ciutat Vella,el Barri Gòtic,41.38418838737734,2.1721790325735775,Private room,50,2,12,2016-09-16,0.20,1,330
13621938,White Lion,78810369,Eduardo,Ciutat Vella,el Barri Gòtic,41.38256605289791,2.1790088697826513,Private room,45,3,19,2017-03-03,2.06,2,317
16308789,Amazing Room in Barcelona,36607755,Borja,Ciutat Vella,el Barri Gòtic,41.38162482737176,2.1765677515130792,Private room,57,32,0,,,20,311
1565292,Luxury Barcelona stay with silence and Air Conditi,3459017,Alberto,Ciutat Vella,el Barri Gòtic,41.38194361540964,2.1782648294407325,Private room,60,3,133,2017-03-29,3.05,5,67
359191,Room Atic Barcelona Center (HG1),704374,Pink Kalamansi,Ciutat Vella,el Barri Gòtic,41.378988132868024,2.178370287939425,Private room,40,3,32,2015-06-14,0.55,1,332
14999210,Super CUTE studio w terrace - CENTRAL Sleeps 4/5,55390614,Flo,Ciutat Vella,el Barri Gòtic,41.38104585328313,2.176516283860058,Entire home/apt,59,1,22,2017-03-23,3.40,5,48
10082745,Cozy and comfortable room in Pl. Catalunya !,51680212,Dolores,Ciutat Vella,el Barri Gòtic,41.38792345243192,2.1724806257650497,Private room,30,1,14,2016-10-08,0.91,1,360
7592366,BIG COOL ROOM IN THE HEART OF BCN,755785,Sergi,Ciutat Vella,el Barri Gòtic,41.37926688662027,2.17976342384836,Private room,55,1,2,2015-08-15,0.10,1,0
12668401,Ramblas Studio C,54310958,Javier,Ciutat Vella,el Barri Gòtic,41.385585372615715,2.1719518873888717,Entire home/apt,79,2,1,2016-09-30,0.16,92,2
18076537,beautiful apartment historical barcelona center,46926749,Giuseppe,Ciutat Vella,el Barri Gòtic,41.37945185951375,2.1783800873334687,Entire home/apt,350,2,0,,,2,342
14013154,BEST LOCATION BCN nice room for 2 persons,58379549,Urszula,Ciutat Vella,el Barri Gòtic,41.38112373970432,2.181453356399051,Private room,60,1,2,2016-09-07,0.26,3,360
17441943,Cozy private double room in Plaza Cataluña,118038490,Agostina,Ciutat Vella,el Barri Gòtic,41.38794382250304,2.172425635849415,Private room,50,2,4,2017-03-26,4,2,132
12180312,"Quaint, quiet and centrally-located",30462975,Jessica,Ciutat Vella,el Barri Gòtic,41.38372995400328,2.1722188039767305,Private room,68,1,47,2017-03-22,4.23,1,18
15717089,Barrio Gòtico,36519797,Chantal,Ciutat Vella,el Barri Gòtic,41.38095336871335,2.179538298384228,Entire home/apt,115,14,1,2017-03-01,0.77,1,94
184516,lovely huge 30mq room with pvt bathroom,784341,Paola,Ciutat Vella,el Barri Gòtic,41.381985065930365,2.173571616552118,Private room,35,3,18,2017-03-25,0.27,4,163
